classification_family,specification,event_id,market_id,large_action,dynamic_high_activity,actions,any_next,same_next,source_transaction_actions,any_next_action_5m,same_direction_given_next_5m
whale_volume,rolling7_top1,34,1897148,1,1,29,2,2,40,0.06896551724137931,1.0
whale_volume,rolling7_top1,34,1897149,0,0,2408,119,78,2609,0.04941860465116279,0.6554621848739496
whale_volume,rolling7_top1,34,1897149,0,1,494,162,114,807,0.32793522267206476,0.7037037037037037
whale_volume,rolling7_top1,34,1897149,1,0,4,0,0,5,0.0,
whale_volume,rolling7_top1,34,1897149,1,1,34,6,6,50,0.17647058823529413,1.0
whale_volume,rolling7_top1,35,1897150,0,0,4709,167,77,4946,0.03546400509662349,0.46107784431137727
whale_volume,rolling7_top1,35,1897150,0,1,734,229,168,1306,0.3119891008174387,0.7336244541484717
whale_volume,rolling7_top1,35,1897150,1,0,7,0,0,7,0.0,
whale_volume,rolling7_top1,35,1897150,1,1,42,10,7,1080,0.23809523809523808,0.7
whale_volume,rolling7_top1,35,1897151,0,0,2890,80,38,2970,0.02768166089965398,0.475
whale_volume,rolling7_top1,35,1897151,0,1,511,189,139,1091,0.3698630136986301,0.7354497354497355
whale_volume,rolling7_top1,35,1897151,1,0,3,0,0,5,0.0,
whale_volume,rolling7_top1,35,1897151,1,1,17,5,4,26,0.29411764705882354,0.8
whale_volume,rolling7_top1,35,1897152,0,0,3666,268,171,4016,0.07310420076377523,0.6380597014925373
whale_volume,rolling7_top1,35,1897152,0,1,1003,314,259,1601,0.31306081754735793,0.8248407643312102
whale_volume,rolling7_top1,35,1897152,1,0,7,1,0,7,0.14285714285714285,0.0
whale_volume,rolling7_top1,35,1897152,1,1,62,14,9,88,0.22580645161290322,0.6428571428571429
whale_volume,rolling7_top1,36,1897153,0,0,2116,142,35,2317,0.0671077504725898,0.24647887323943662
whale_volume,rolling7_top1,36,1897153,0,1,500,162,94,983,0.324,0.5802469135802469
whale_volume,rolling7_top1,36,1897153,1,0,3,0,0,3,0.0,
whale_volume,rolling7_top1,36,1897153,1,1,30,9,9,80,0.3,1.0
whale_volume,rolling7_top1,36,1897154,0,0,1919,54,25,2060,0.028139656070870246,0.46296296296296297
whale_volume,rolling7_top1,36,1897154,0,1,470,173,129,837,0.3680851063829787,0.7456647398843931
whale_volume,rolling7_top1,36,1897154,1,0,5,1,1,8,0.2,1.0
whale_volume,rolling7_top1,36,1897154,1,1,21,6,6,36,0.2857142857142857,1.0
whale_volume,rolling7_top1,36,1897155,0,0,14177,640,333,14907,0.045143542357339354,0.5203125
whale_volume,rolling7_top1,36,1897155,0,1,1930,940,669,5079,0.48704663212435234,0.7117021276595744
whale_volume,rolling7_top1,36,1897155,1,0,46,4,4,63,0.08695652173913043,1.0
whale_volume,rolling7_top1,36,1897155,1,1,96,16,11,3036,0.16666666666666666,0.6875
whale_volume,rolling7_top1,37,1897161,0,0,7203,712,171,7619,0.09884770234624463,0.2401685393258427
whale_volume,rolling7_top1,37,1897161,0,1,1133,480,306,1762,0.4236540158870256,0.6375
whale_volume,rolling7_top1,37,1897161,1,0,13,0,0,15,0.0,
whale_volume,rolling7_top1,37,1897161,1,1,45,4,3,62,0.08888888888888889,0.75
whale_volume,rolling7_top1,37,1897162,0,0,3528,69,36,3661,0.0195578231292517,0.5217391304347826
whale_volume,rolling7_top1,37,1897162,0,1,610,264,211,1152,0.43278688524590164,0.7992424242424242
whale_volume,rolling7_top1,37,1897162,1,0,1,0,0,1,0.0,
whale_volume,rolling7_top1,37,1897162,1,1,13,2,1,21,0.15384615384615385,0.5
whale_volume,rolling7_top1,37,1897163,0,0,3635,189,90,3957,0.051994497936726274,0.47619047619047616
whale_volume,rolling7_top1,37,1897163,0,1,1068,432,355,1744,0.4044943820224719,0.8217592592592593
whale_volume,rolling7_top1,37,1897163,1,0,15,0,0,15,0.0,
whale_volume,rolling7_top1,37,1897163,1,1,42,7,6,58,0.16666666666666666,0.8571428571428571
whale_volume,rolling7_top1,38,1897168,0,0,11886,507,241,12737,0.04265522463402322,0.47534516765285995
whale_volume,rolling7_top1,38,1897168,0,1,1454,674,521,3177,0.46354883081155435,0.7729970326409495
whale_volume,rolling7_top1,38,1897168,1,0,22,2,2,25,0.09090909090909091,1.0
whale_volume,rolling7_top1,38,1897168,1,1,47,6,5,166,0.1276595744680851,0.8333333333333334
whale_volume,rolling7_top1,38,1897171,0,0,2442,61,30,2555,0.024979524979524978,0.4918032786885246
whale_volume,rolling7_top1,38,1897171,0,1,461,204,160,894,0.44251626898047725,0.7843137254901961
whale_volume,rolling7_top1,38,1897171,1,0,7,0,0,10,0.0,
whale_volume,rolling7_top1,38,1897171,1,1,6,0,0,8,0.0,
whale_volume,rolling7_top1,38,1897173,0,0,2631,86,42,2718,0.03268719118206005,0.4883720930232558
whale_volume,rolling7_top1,38,1897173,0,1,574,210,141,1030,0.36585365853658536,0.6714285714285714
whale_volume,rolling7_top1,38,1897173,1,0,3,0,0,4,0.0,
whale_volume,rolling7_top1,38,1897173,1,1,20,0,0,28,0.0,
whale_volume,rolling7_top1,39,1897177,0,0,8728,274,140,9443,0.03139321723189734,0.5109489051094891
whale_volume,rolling7_top1,39,1897177,0,1,1280,609,431,2341,0.47578125,0.7077175697865353
whale_volume,rolling7_top1,39,1897177,1,0,11,0,0,11,0.0,
whale_volume,rolling7_top1,39,1897177,1,1,48,9,7,128,0.1875,0.7777777777777778
whale_volume,rolling7_top1,39,1897179,0,0,3007,63,28,3116,0.020951114067176587,0.4444444444444444
whale_volume,rolling7_top1,39,1897179,0,1,513,227,182,739,0.442495126705653,0.801762114537445
whale_volume,rolling7_top1,39,1897179,1,0,3,0,0,3,0.0,
whale_volume,rolling7_top1,39,1897179,1,1,9,3,3,18,0.3333333333333333,1.0
whale_volume,rolling7_top1,39,1897181,0,0,2632,72,37,2724,0.02735562310030395,0.5138888888888888
whale_volume,rolling7_top1,39,1897181,0,1,498,166,120,768,0.3333333333333333,0.7228915662650602
whale_volume,rolling7_top1,39,1897181,1,0,2,0,0,5,0.0,
whale_volume,rolling7_top1,39,1897181,1,1,17,5,5,32,0.29411764705882354,1.0
whale_volume,rolling7_top1,40,1897186,0,0,3089,112,54,3351,0.036257688572353515,0.48214285714285715
whale_volume,rolling7_top1,40,1897186,0,1,471,161,113,1072,0.34182590233545646,0.7018633540372671
whale_volume,rolling7_top1,40,1897186,1,0,9,0,0,9,0.0,
whale_volume,rolling7_top1,40,1897186,1,1,22,1,1,24,0.045454545454545456,1.0
whale_volume,rolling7_top1,40,1897187,0,0,2829,85,49,2959,0.030045952633439378,0.5764705882352941
whale_volume,rolling7_top1,40,1897187,0,1,389,128,99,644,0.32904884318766064,0.7734375
whale_volume,rolling7_top1,40,1897187,1,0,7,0,0,8,0.0,
whale_volume,rolling7_top1,40,1897187,1,1,17,3,2,30,0.17647058823529413,0.6666666666666666
whale_volume,rolling7_top1,40,1897188,0,0,6746,260,136,7172,0.038541357841683964,0.5230769230769231
whale_volume,rolling7_top1,40,1897188,0,1,1052,417,313,1765,0.39638783269961975,0.750599520383693
whale_volume,rolling7_top1,40,1897188,1,0,11,0,0,12,0.0,
whale_volume,rolling7_top1,40,1897188,1,1,46,6,4,91,0.13043478260869565,0.6666666666666666
whale_volume,rolling7_top1,41,1897193,0,0,20848,769,391,21889,0.036886032233307754,0.5084525357607282
whale_volume,rolling7_top1,41,1897193,0,1,3410,1577,1060,8612,0.4624633431085044,0.6721623335447051
whale_volume,rolling7_top1,41,1897193,1,0,33,0,0,34,0.0,
whale_volume,rolling7_top1,41,1897193,1,1,162,26,23,563,0.16049382716049382,0.8846153846153846
whale_volume,rolling7_top1,41,1897194,0,0,3241,139,65,3403,0.04288799753162604,0.4676258992805755
whale_volume,rolling7_top1,41,1897194,0,1,689,349,255,1367,0.5065312046444121,0.7306590257879656
whale_volume,rolling7_top1,41,1897194,1,0,2,0,0,2,0.0,
whale_volume,rolling7_top1,41,1897194,1,1,44,7,7,78,0.1590909090909091,1.0
whale_volume,rolling7_top1,41,1897197,0,0,2974,99,62,3236,0.03328850033624748,0.6262626262626263
whale_volume,rolling7_top1,41,1897197,0,1,652,299,218,1049,0.45858895705521474,0.7290969899665551
whale_volume,rolling7_top1,41,1897197,1,0,8,2,2,9,0.25,1.0
whale_volume,rolling7_top1,41,1897197,1,1,29,3,3,38,0.10344827586206896,1.0
whale_volume,rolling7_top1,42,1897202,0,0,7169,242,141,7485,0.03375645138792021,0.5826446280991735
whale_volume,rolling7_top1,42,1897202,0,1,1260,452,293,2012,0.35873015873015873,0.6482300884955752
whale_volume,rolling7_top1,42,1897202,1,0,17,1,1,20,0.058823529411764705,1.0
whale_volume,rolling7_top1,42,1897202,1,1,52,8,7,73,0.15384615384615385,0.875
whale_volume,rolling7_top1,42,1897204,0,0,2696,452,44,3132,0.16765578635014836,0.09734513274336283
whale_volume,rolling7_top1,42,1897204,0,1,584,220,169,1169,0.3767123287671233,0.7681818181818182
whale_volume,rolling7_top1,42,1897204,1,0,3,0,0,3,0.0,
whale_volume,rolling7_top1,42,1897204,1,1,28,1,1,57,0.03571428571428571,1.0
whale_volume,rolling7_top1,42,1897206,0,0,3113,643,149,3486,0.20655316415033728,0.2317262830482115
whale_volume,rolling7_top1,42,1897206,0,1,654,205,155,992,0.31345565749235477,0.7560975609756098
whale_volume,rolling7_top1,42,1897206,1,0,2,0,0,2,0.0,
whale_volume,rolling7_top1,42,1897206,1,1,36,2,2,49,0.05555555555555555,1.0
whale_volume,rolling7_top1,43,1897211,0,0,12621,453,230,13513,0.035892560019015925,0.5077262693156733
whale_volume,rolling7_top1,43,1897211,0,1,1936,928,629,5142,0.4793388429752066,0.677801724137931
whale_volume,rolling7_top1,43,1897211,1,0,11,0,0,13,0.0,
whale_volume,rolling7_top1,43,1897211,1,1,65,11,9,186,0.16923076923076924,0.8181818181818182
whale_volume,rolling7_top1,43,1897212,0,0,3304,100,54,3456,0.03026634382566586,0.54
whale_volume,rolling7_top1,43,1897212,0,1,586,272,228,825,0.4641638225255973,0.8382352941176471
whale_volume,rolling7_top1,43,1897212,1,0,4,0,0,4,0.0,
whale_volume,rolling7_top1,43,1897212,1,1,24,5,5,30,0.20833333333333334,1.0
whale_volume,rolling7_top1,43,1897213,0,0,3252,149,106,3660,0.04581795817958179,0.7114093959731543
whale_volume,rolling7_top1,43,1897213,0,1,722,243,180,1385,0.3365650969529086,0.7407407407407407
whale_volume,rolling7_top1,43,1897213,1,0,4,2,1,5,0.5,0.5
whale_volume,rolling7_top1,43,1897213,1,1,39,6,6,86,0.15384615384615385,1.0
whale_volume,rolling7_top1,44,1897218,0,0,2530,148,62,2884,0.05849802371541502,0.4189189189189189
whale_volume,rolling7_top1,44,1897218,0,1,521,127,73,830,0.2437619961612284,0.5748031496062992
whale_volume,rolling7_top1,44,1897218,1,0,8,0,0,8,0.0,
whale_volume,rolling7_top1,44,1897218,1,1,33,2,2,100,0.06060606060606061,1.0
whale_volume,rolling7_top1,44,1897221,0,0,2982,104,76,3181,0.034875922199865864,0.7307692307692307
whale_volume,rolling7_top1,44,1897221,0,1,484,157,118,922,0.3243801652892562,0.7515923566878981
whale_volume,rolling7_top1,44,1897221,1,0,4,0,0,4,0.0,
whale_volume,rolling7_top1,44,1897221,1,1,23,2,2,101,0.08695652173913043,1.0
whale_volume,rolling7_top1,44,1897223,0,0,5994,218,99,6405,0.0363697030363697,0.4541284403669725
whale_volume,rolling7_top1,44,1897223,0,1,981,404,226,1866,0.41182466870540263,0.5594059405940595
whale_volume,rolling7_top1,44,1897223,1,0,12,1,1,18,0.08333333333333333,1.0
whale_volume,rolling7_top1,44,1897223,1,1,42,3,2,401,0.07142857142857142,0.6666666666666666
whale_volume,rolling7_top1,45,1897228,0,0,9954,555,251,10851,0.05575647980711272,0.45225225225225224
whale_volume,rolling7_top1,45,1897228,0,1,1802,848,504,3453,0.47058823529411764,0.5943396226415094
whale_volume,rolling7_top1,45,1897228,1,0,17,1,1,18,0.058823529411764705,1.0
whale_volume,rolling7_top1,45,1897228,1,1,76,10,8,319,0.13157894736842105,0.8
whale_volume,rolling7_top1,45,1897230,0,0,2854,83,49,2946,0.02908199018920813,0.5903614457831325
whale_volume,rolling7_top1,45,1897230,0,1,533,238,201,765,0.44652908067542213,0.8445378151260504
whale_volume,rolling7_top1,45,1897230,1,0,3,0,0,3,0.0,
whale_volume,rolling7_top1,45,1897230,1,1,23,3,3,32,0.13043478260869565,1.0
whale_volume,rolling7_top1,45,1897231,0,0,2343,146,41,2590,0.062313273580879215,0.2808219178082192
whale_volume,rolling7_top1,45,1897231,0,1,552,241,200,1731,0.4365942028985507,0.8298755186721992
whale_volume,rolling7_top1,45,1897231,1,0,2,0,0,2,0.0,
whale_volume,rolling7_top1,45,1897231,1,1,22,1,1,42,0.045454545454545456,1.0
whale_volume,rolling7_top1,46,1897236,0,0,9635,338,166,9945,0.035080435910742086,0.4911242603550296
whale_volume,rolling7_top1,46,1897236,0,1,1535,649,514,2257,0.42280130293159607,0.7919876733436055
whale_volume,rolling7_top1,46,1897236,1,0,22,0,0,28,0.0,
whale_volume,rolling7_top1,46,1897236,1,1,67,9,4,270,0.13432835820895522,0.4444444444444444
whale_volume,rolling7_top1,46,1897238,0,0,2631,145,33,2917,0.055112124667426834,0.22758620689655173
whale_volume,rolling7_top1,46,1897238,0,1,512,194,157,859,0.37890625,0.8092783505154639
whale_volume,rolling7_top1,46,1897238,1,1,19,0,0,29,0.0,
whale_volume,rolling7_top1,46,1897240,0,0,2941,605,42,3123,0.20571234274056444,0.06942148760330578
whale_volume,rolling7_top1,46,1897240,0,1,601,238,210,1094,0.39600665557404324,0.8823529411764706
whale_volume,rolling7_top1,46,1897240,1,0,4,0,0,4,0.0,
whale_volume,rolling7_top1,46,1897240,1,1,29,3,3,37,0.10344827586206896,1.0
whale_volume,rolling7_top1,47,1897246,0,0,1729,88,25,1856,0.05089647194910353,0.2840909090909091
whale_volume,rolling7_top1,47,1897246,0,1,365,101,68,593,0.27671232876712326,0.6732673267326733
whale_volume,rolling7_top1,47,1897246,1,0,4,0,0,4,0.0,
whale_volume,rolling7_top1,47,1897246,1,1,22,5,4,29,0.22727272727272727,0.8
whale_volume,rolling7_top1,47,1897247,0,0,1981,55,26,2061,0.027763755678950026,0.4727272727272727
whale_volume,rolling7_top1,47,1897247,0,1,354,129,106,441,0.3644067796610169,0.8217054263565892
whale_volume,rolling7_top1,47,1897247,1,0,9,3,3,9,0.3333333333333333,1.0
whale_volume,rolling7_top1,47,1897247,1,1,18,1,1,21,0.05555555555555555,1.0
whale_volume,rolling7_top1,47,1897249,0,0,10432,293,151,11019,0.028086656441717792,0.515358361774744
whale_volume,rolling7_top1,47,1897249,0,1,1619,705,536,3745,0.4354539839407041,0.7602836879432624
whale_volume,rolling7_top1,47,1897249,1,0,29,4,4,29,0.13793103448275862,1.0
whale_volume,rolling7_top1,47,1897249,1,1,62,10,7,804,0.16129032258064516,0.7
whale_volume,rolling7_top1,48,1897254,0,0,8902,239,119,9707,0.02684789934846102,0.497907949790795
whale_volume,rolling7_top1,48,1897254,0,1,1134,452,319,2334,0.3985890652557319,0.7057522123893806
whale_volume,rolling7_top1,48,1897254,1,0,9,0,0,11,0.0,
whale_volume,rolling7_top1,48,1897254,1,1,36,3,1,526,0.08333333333333333,0.3333333333333333
whale_volume,rolling7_top1,48,1897255,0,0,2843,67,31,3003,0.023566654941962716,0.4626865671641791
whale_volume,rolling7_top1,48,1897255,0,1,383,145,106,600,0.3785900783289817,0.7310344827586207
whale_volume,rolling7_top1,48,1897255,1,0,4,0,0,4,0.0,
whale_volume,rolling7_top1,48,1897255,1,1,13,1,1,13,0.07692307692307693,1.0
whale_volume,rolling7_top1,48,1897256,0,0,2250,164,56,2441,0.07288888888888889,0.34146341463414637
whale_volume,rolling7_top1,48,1897256,0,1,376,103,61,639,0.27393617021276595,0.5922330097087378
whale_volume,rolling7_top1,48,1897256,1,0,2,0,0,2,0.0,
whale_volume,rolling7_top1,48,1897256,1,1,12,2,1,14,0.16666666666666666,0.5
whale_volume,rolling7_top1,49,1897263,0,0,7450,467,264,8580,0.06268456375838927,0.5653104925053534
whale_volume,rolling7_top1,49,1897263,0,1,1345,669,376,4071,0.49739776951672865,0.5620328849028401
whale_volume,rolling7_top1,49,1897263,1,0,21,4,1,26,0.19047619047619047,0.25
whale_volume,rolling7_top1,49,1897263,1,1,35,6,4,76,0.17142857142857143,0.6666666666666666
whale_volume,rolling7_top1,49,1897265,0,0,4716,129,71,4999,0.027353689567430027,0.5503875968992248
whale_volume,rolling7_top1,49,1897265,0,1,693,353,242,1036,0.5093795093795094,0.6855524079320113
whale_volume,rolling7_top1,49,1897265,1,0,15,1,1,17,0.06666666666666667,1.0
whale_volume,rolling7_top1,49,1897265,1,1,23,1,1,37,0.043478260869565216,1.0
whale_volume,rolling7_top1,49,1897266,0,0,4690,164,95,4835,0.034968017057569294,0.5792682926829268
whale_volume,rolling7_top1,49,1897266,0,1,665,275,178,1631,0.41353383458646614,0.6472727272727272
whale_volume,rolling7_top1,49,1897266,1,0,5,0,0,5,0.0,
whale_volume,rolling7_top1,49,1897266,1,1,31,2,0,45,0.06451612903225806,0.0
whale_volume,rolling7_top1,50,1897271,0,0,5450,253,119,6498,0.046422018348623854,0.47035573122529645
whale_volume,rolling7_top1,50,1897271,0,1,838,338,246,1520,0.4033412887828162,0.727810650887574
whale_volume,rolling7_top1,50,1897271,1,0,7,1,1,7,0.14285714285714285,1.0
whale_volume,rolling7_top1,50,1897271,1,1,25,2,1,426,0.08,0.5
whale_volume,rolling7_top1,50,1897273,0,0,2748,78,62,2904,0.028384279475982533,0.7948717948717948
whale_volume,rolling7_top1,50,1897273,0,1,422,147,128,1245,0.34834123222748814,0.8707482993197279
whale_volume,rolling7_top1,50,1897273,1,0,1,0,0,1,0.0,
whale_volume,rolling7_top1,50,1897273,1,1,11,1,1,42,0.09090909090909091,1.0
whale_volume,rolling7_top1,50,1897274,0,0,2054,88,56,2152,0.042843232716650435,0.6363636363636364
whale_volume,rolling7_top1,50,1897274,0,1,463,166,127,620,0.35853131749460043,0.7650602409638554
whale_volume,rolling7_top1,50,1897274,1,0,3,1,1,3,0.3333333333333333,1.0
whale_volume,rolling7_top1,50,1897274,1,1,13,2,1,17,0.15384615384615385,0.5
whale_volume,rolling7_top1,51,1897279,0,0,6591,261,117,6836,0.03959945380063723,0.4482758620689655
whale_volume,rolling7_top1,51,1897279,0,1,999,313,238,1434,0.3133133133133133,0.7603833865814696
whale_volume,rolling7_top1,51,1897279,1,0,6,0,0,7,0.0,
whale_volume,rolling7_top1,51,1897279,1,1,47,7,6,160,0.14893617021276595,0.8571428571428571
whale_volume,rolling7_top1,51,1897280,0,0,1490,45,17,1593,0.030201342281879196,0.37777777777777777
whale_volume,rolling7_top1,51,1897280,0,1,310,80,60,504,0.25806451612903225,0.75
whale_volume,rolling7_top1,51,1897280,1,0,2,0,0,2,0.0,
whale_volume,rolling7_top1,51,1897280,1,1,14,0,0,19,0.0,
whale_volume,rolling7_top1,51,1897281,0,0,1309,61,45,1449,0.04660045836516425,0.7377049180327869
whale_volume,rolling7_top1,51,1897281,0,1,364,101,87,754,0.2774725274725275,0.8613861386138614
whale_volume,rolling7_top1,51,1897281,1,0,4,0,0,5,0.0,
whale_volume,rolling7_top1,51,1897281,1,1,23,2,1,28,0.08695652173913043,0.5
whale_volume,rolling7_top1,52,1897286,0,0,1915,55,27,2020,0.028720626631853787,0.4909090909090909
whale_volume,rolling7_top1,52,1897286,0,1,439,143,113,558,0.32574031890660593,0.7902097902097902
whale_volume,rolling7_top1,52,1897286,1,0,3,0,0,3,0.0,
whale_volume,rolling7_top1,52,1897286,1,1,28,8,8,32,0.2857142857142857,1.0
whale_volume,rolling7_top1,52,1897289,0,0,2099,30,16,2180,0.014292520247737018,0.5333333333333333
whale_volume,rolling7_top1,52,1897289,0,1,400,157,119,539,0.3925,0.7579617834394905
whale_volume,rolling7_top1,52,1897289,1,0,2,0,0,2,0.0,
whale_volume,rolling7_top1,52,1897289,1,1,14,0,0,22,0.0,
whale_volume,rolling7_top1,52,1897291,0,0,8634,252,137,8812,0.029186935371785964,0.5436507936507936
whale_volume,rolling7_top1,52,1897291,0,1,1421,621,504,3065,0.4370161857846587,0.8115942028985508
whale_volume,rolling7_top1,52,1897291,1,0,16,0,0,20,0.0,
whale_volume,rolling7_top1,52,1897291,1,1,46,4,3,1628,0.08695652173913043,0.75
whale_volume,rolling7_top1,53,1897303,0,0,1760,98,43,1936,0.05568181818181818,0.4387755102040816
whale_volume,rolling7_top1,53,1897303,0,1,367,90,45,812,0.2452316076294278,0.5
whale_volume,rolling7_top1,53,1897303,1,0,2,0,0,2,0.0,
whale_volume,rolling7_top1,53,1897303,1,1,30,6,4,55,0.2,0.6666666666666666
whale_volume,rolling7_top1,53,1897305,0,0,1842,67,38,1995,0.03637350705754615,0.5671641791044776
whale_volume,rolling7_top1,53,1897305,0,1,408,165,127,717,0.40441176470588236,0.7696969696969697
whale_volume,rolling7_top1,53,1897305,1,0,3,0,0,7,0.0,
whale_volume,rolling7_top1,53,1897305,1,1,14,1,0,76,0.07142857142857142,0.0
whale_volume,rolling7_top1,53,1897306,0,0,9452,402,289,9961,0.04253068133728311,0.7189054726368159
whale_volume,rolling7_top1,53,1897306,0,1,1610,761,527,3789,0.47267080745341616,0.6925098554533509
whale_volume,rolling7_top1,53,1897306,1,0,20,3,3,32,0.15,1.0
whale_volume,rolling7_top1,53,1897306,1,1,72,14,13,1224,0.19444444444444445,0.9285714285714286
whale_volume,rolling7_top1,54,1897296,0,0,2297,123,41,2438,0.05354810622551154,0.3333333333333333
whale_volume,rolling7_top1,54,1897296,0,1,507,175,121,973,0.34516765285996054,0.6914285714285714
whale_volume,rolling7_top1,54,1897296,1,0,4,1,1,5,0.25,1.0
whale_volume,rolling7_top1,54,1897296,1,1,20,1,1,31,0.05,1.0
whale_volume,rolling7_top1,54,1897297,0,0,2638,74,39,2718,0.028051554207733132,0.527027027027027
whale_volume,rolling7_top1,54,1897297,0,1,443,154,100,725,0.3476297968397291,0.6493506493506493
whale_volume,rolling7_top1,54,1897297,1,0,3,0,0,3,0.0,
whale_volume,rolling7_top1,54,1897297,1,1,23,5,4,50,0.21739130434782608,0.8
whale_volume,rolling7_top1,54,1897299,0,0,9808,371,175,10721,0.037826264274061994,0.4716981132075472
whale_volume,rolling7_top1,54,1897299,0,1,2140,1129,889,12126,0.5275700934579439,0.787422497785651
